Address,Balance,Identity A,Logo A,Identity B,Logo B
5GQjP67S7mCMLjfyVmWSnjdMe4yrraVDqycXHwuodQyGiCLq,15000000000,25,100,75,0
5H8grVkrMDT7B3ykb3jnu1VC7CA46E82wZVWLKvKnU7xxva4,7341750444987,25,25,75,75
5FQt9QTAmXHwFEq4f6vpV4H3eKxMPQjq8k7gq6jFoMBGkgvy,5029653927570,0,50,100,50
5DJJEtRr9mhc6mgVqw25Qr1CQqPStfDE7KnmCf3hfYBZ98vG,75867852076,25,75,75,25
5EDWbsGSgLPDkQHJ1qTbAeoDcjRhXbcfpfyA5MB9t8mLtiDG,1223885500541,0,100,100,0
5Ci25ptviC1g5iqSrTA35Gzc2aKd3yx3fHzqBuso2JTdC2da,231549000000,25,50,75,50
5FvWx4QHMWU23XzawthVV3NDmpsBFzLYWwxoF7wE7qAWpNC9,572604447685,25,75,75,25
5DpzaPw5xYHpByc1WQ5yXLsgBS9MHgabvSWKp2bJ4N8oiwy3,521444585732,75,75,25,25
5DFUiZ2zavfXXpaddddd3crsXA11EekXF54JiwuBKy9RNGsw,3141616615973,0,100,100,0
5DFTqkdeFcd7r8rbMAV4Ezkg4iq5iYV6ph65dHFjAdesN7Hn,98589000000,100,100,0,0
5D4f7RJchmJxjzxXyy9C3CjaWKBMiSQ2owhUAcuMvgcYz8XM,999631909985,75,75,25,25
5E7XuvDLWgEFmqqotADc8ochRhqBWhwV8yty2PmYeZBd3qjd,42657270900,100,100,0,0
5DhZ3k4RoNhKsVnyLpAwVNxi5nnTDDk2kCiaFJAZqAYxDJDt,151811999944,100,100,0,0
5C5FjHmhZ8K6LUAGmttxNdM6JFacwrxjY89NfGYtbGnFHFoH,28635687700,100,75,0,25
5CS5iMZwpobViuAXjR76L4aLAYauPDX5TUPQYxCf4sCywyF2,1555227400000,0,50,100,50
5EtHFKFxQSqVLtimbxhzyLSrHYZdjq3tn6W8NBSV2pGH2HP1,6873873050501,0,100,100,0
5CwWvwuK75FLWkGmGdpysaWoxQ8tGp9yDbqvWH6QAsgqq6k2,1591265934500,0,0,100,100
5EKvjBXLetZANBdp7cmcoB96fPheZLjCjccj1q7dRSw7hBih,32526881882059,100,100,0,0
5CLgk5cG93MN2SBqPKkV1jJodqqHvwHgcGFRKDP7oQ826k8A,15129999898,25,100,75,0
5Cqb5RzLUr5YUim2cDmWHMfgv1ZAqQujwyMFSaiFZsJ3b2Kx,100000000000,25,100,75,0
5FKhp2i5me8T3UDXDFnUEPmsuzfitJLpVSRSKfZt8HH8pm3w,101000000000,25,100,75,0
5GbccGRC9iiXSMFefpux3p96EqWXSoa9ffypTRcfw71S4Q5c,101000000000,25,100,75,0
5Eka7Khnj5DLbLw1wDHRKmhuzSmniurfwpveJ4pvks3MVLYE,122865354000,100,100,0,0
5FAJrzbuQvsjiWD8YAGaw5k5D56UUmojgLmQixzBnugwgK85,18589000000,75,25,25,75
5EjyKhtZwbRWyeQHv78nwLPoumSETvrMD7LvuUuiSagxDdFg,51100000000,0,100,100,0
5HTeKWyDcqMbC2MwPMCmDiCnj69YQaXRgqwsqKDdCsbZBhjf,13589000000,0,100,100,0
5FFD4DDQEBA3uFrsVYah1RmU8m1psf8qpTFzU9mejMoWidvf,802082700000,50,50,50,50
5ECew5BRCD3QBoUfCzeBFivinw7w4b2Ep7BKZKUMTP585paP,814379300000,100,100,0,0
5DJKFQb7cSA5dEXvCJGU2bc4e7izrru3EKv2NVFkcW3ecWB6,310000000000,0,100,100,0
5CwCXCTwS4dVdG8JDrPWaxRtKmrNr9nz5bKn5M9LeJDM9qYg,152781127300,0,100,100,0
5CDWMma3HmkmAyZV6ddqr66KJYpLZgZ3UH1BeDNpTbTksHui,14989000000,25,100,75,0
5DS4y9uhYsiLz3CVJx38Y5MB64seBqjieeDioHKQz2dEUG2F,94433130000,100,100,0,0
5GBj6saeyg2Jw89nZ58tDypp4xAP7qtSMLxTQtteCzs52tzP,2446603650900,25,100,75,0
5HWR3LiEEUEzCtiZmf2eioNsbFBBQtwN163WWsQgj3WjhX24,189589000000,25,25,75,75
5DkznLGnJvF27ocrtQgHy7WFQi32BfqD7sTneDWvkHawzJaD,110600000000,100,100,0,0
5GQVUKmB7gBs3bwovUMoC6nMLkL7TY4vYirffWWg1z3gsCaV,199589000000,100,100,0,0
5GjAViH6XFBfmABfyX2tt6abTS9uw7P9d7R6JN61sGnyyKCX,1569000000000,100,100,0,0
5HDhy3SyD5jCn7MEvh2dgo2XhW6oZq3jTnpRHtjnmfeK8jtV,11589000000,0,100,100,0
5FU1cZ7yEK4wnevwix875Y4nxpsayxYQAMhQYmUVoeEiQB5Y,498589000900,50,100,50,0
5EUqCPwhgGLxXB5Fn4Jw9KSDCZipMSQhFWBgF7J6qpWpmXhw,304089000000,0,100,100,0
5H6wihARM9wynUJ8DePmBFz5KnXJxmqAEgC91ZP94dntgWy4,684746929801,25,100,75,0
5DSBDk24MYd25EsH1n3aeS3dux3UjmBSxEmU67ZhJKZKGWF7,20000000000,50,75,50,25
5CcBQTeZshNnJGCA4ZsXtm8QQsp3nPaGc95GvGeH5K3gfARJ,19326999972,100,100,0,0
5EZ4LoAey3rT3m8osdXKBY6EdLNFYgFEnNswPcXnjP7H529A,114845779184,100,100,0,0
5CzaLQeXEjRyGCqah2KFUnwRMYTgywNwpFe1va9uB6VqTXcB,20021430967429,0,100,100,0
5DZYsLjT5uKkH2cATJZyd1m1emvPAvQjq6q93YvFaLSFe9yL,11853999986,0,100,100,0
5ECFq2UHUrg2DmpWo6bFkvkNAPSGKu2tjco45LyJHvhnBDy4,15321999958,0,100,100,0
5EHbkv7ycTjdPCg744C9iEyDhnrSscfjkrUVgTBoUmZN64me,13000000000,0,100,100,0
5CGA8gqWTMKCdM6krAfV7RTfxyBj1xDE1e5baaiLgPWyxMBa,13000000000,0,100,100,0
5EtZj9ct2wxWxqMWG6zk8seJawXirC4YqKnmdN6BsMtJse69,89215999930,75,75,25,25
5EHaM6TCCQd4X8pErL4Wb72uu8Zmog5q83mnzJsXm4hxMVV6,49999686999972,75,75,25,25
5GRSNQ34oq6Yq39ttf4Vu9KGu4TyieiaWk3MR5iP4G2aNbg4,419639887790564,50,50,50,50
5CQBJWqwnvsq6QAGkPmCCrDWwCEWyWmTsP9DVmPMA31XXjt5,4886952140900,100,100,0,0
5FbMkHEdQhFRDVVVvxq9xo8EBjwsGAHmGNcDQ4gxi6EYKfod,101715595898333,100,100,0,0
5GNjwmyLL4aytZdSCxr82zegAgL8z6kD11HgvoG2Yz9A154s,100000000000,0,100,100,0
5C5pWHQ8kniB5uKMfbyRKwSEHgvoCpYsM7CpHhUcn3pL7thi,1239963895354,0,100,100,0
5CoJKkP3a3Zy6mGZi9rtppNgp6RrgMXoQP5H71q6AKqLuTWq,752210000000,0,0,100,100
5GEVbGV4ZnnerjsdzuRvhkRr5Mz91JDEkFsEd4vsFRi32UvN,52963999918,100,100,0,0
5DkNf3sMrX5mEvTchG9XBuNNDiS8xwYThjWSprDbJoaksJLt,1274188678562,75,100,25,0
5GnFSrGC21F8y4sVMSTrY1wRJMxjXP5JPXSExBSACbhkUGx4,128819873585,0,100,100,0
5HgHQDeAhUcLP7HQ1XLXD3ZC9EQbcsVgigzrXpBWtiJLXm5r,14000000000,100,100,0,0
5Dq2w8EK4mxDnVNmZ5Aqdj3ERnDkuA4mqGhMomFKQErtD2Mq,14625324900,100,100,0,0
5DLaz1a1ZH4K8ef8TbVfX6ExaA6C7c39p6dJG31br4EYUviC,1794695781487,25,25,75,75
5CoxemBMZqhEUPtmEe4qQAcFf4QpC7SfoFfJTxjwEUYGE57H,1229909592128,25,100,75,0
5DMKg5Q5PrwA5ytNBtboqguCpwXm88KC5AQQWtzK43GC8uup,611476547239,25,100,75,0
5DSmR5kHU4EK5UB98URosGBm1CC9k8rmxSTWyf2CL11tWgm6,3051233737961,0,100,100,0
5ER6uyAcSthkXjx1sPoGHtX2PLmdHvnar6FuUjibCHHCTDjW,109512919000,75,75,25,25
5H6wPW8rhcbJTAH4SRAGY9uq26fx9nrk3UqHcCEgKYoPUJTR,1086140084343,25,75,75,25
5GrN6SpTkudKQdiUVM7M2QAYRaDJVLaCFFxW9anr3XEkEcDz,14430217098348,0,100,100,0
5DCxoodCd7p39RY8ArV6RF1CeXxsMPt13be1R7fXh4eLAErK,448035176964,0,100,100,0
5DefddZTAqyutAFkdy4RHZbBAmjnkrGk6EYLSDJGE3Zvzzc7,5234595002745,100,100,0,0
5CaYstSzuypCyqf8P9CDDnSCfGYGYFLXcHCkXuZ9giHAndUt,23589000000,25,75,75,25
5E6J4pXByZVomvB1yxRyRgoa1xUwFshP7uTLZJuYbRgqoJqj,2031815703886,100,100,0,0
5HRFxHZ7qPWKnYxesVwHKcXdgojx8Yer3Dzxcbd2wa7FybxA,17054542300,0,0,100,100
5DvivYrReRoDQMUpzBqd8bcCPyfgUTCMmYHrmKjBQ5nzYLPE,12949999936,50,50,50,50
5EP4Ud7c44VQRYTUScYUbFY4rZSiPh6kAcTvNjs3mxWqSN9b,13549000000,50,0,50,100
5FYybaCNe6bqhBnAvk6XNvoxAcktyBdTTSqfjENp1AoL6f73,380809000000,0,75,100,25
5CMbQ1LqD1Jn6dzsnSMnxiYTjn5hcvBHwK5YFt4K5eLzS5w5,34651900000,50,50,50,50
5DqF5fkHe36FU8GnJ8TdkiruLauqwarRHVxVpNvXjEMHni1k,20000000000,0,100,100,0
5E7dNRDUD26JvevyNWguKfKZuhAXr6AVTZhmnYsSH2VuHKWV,28432999986,25,50,75,50
5H16EBW1qjQvAygFJbPykbiZdhZj2QkDSHEXaPt5x1Xbot2w,10004614521600,0,0,100,100
5DcPwCf5zGB2KDFBbgnC2Sw2945VkpX2tkT12CGQJavgkULT,19549000000,0,50,100,50
5CeodXo5ArYTavFrobcEwXctKdhkEHwRwi27FLeUcfkdJqpX,19549000000,0,50,100,50
5GNE1QhuqoKfX7GJ7bxSyZJz7cNN5buyboKznb3ML83Cao7e,19549000000,0,75,100,25
5GsNGs2BM1QNHoCRrtqtDiqEFLr2sjeaqE8bnPAVshFFcyjh,19549000000,0,100,100,0
5E7YyfTGuBLEVKY6jH21hamrrtQYQd6e9erCvDszaxTReDyg,19549000000,0,100,100,0
5CZpMgD7zARd3SH82gBWsJHTetyxvsv5Lv8rfEyLKd1Y4WD9,19089000000,0,50,100,50
5GXsidG7MvPL71Gw5P6tHh9UonuMT2Af2mkzFAGxUUdFoUfe,4799086404619,100,0,0,100
5EnaNweqHoy9QDbFaT9CLCwRE6GPHVUG3NQMzpMfin3Uu22R,31387904332,0,100,100,0
5HKeLc3GFBn93xF5HfKVXFTg19aBE1TwqLZBpq1QxBBXF9oT,32450400000,0,0,100,100
5DaG9RduMo1bnjAovqPegrFFwJrTq7xRcEpwmgDQEtc1TeLM,38446350301,0,100,100,0
5GxZfCopZXSEREtWMStaVb8TJrJLFvXhh8y7PctNd6AfRsyV,1221512357886,0,100,100,0
5CcfNzSZcWdqP2UU2PWsJoDT2LuEPv5ZkjbZr4d42NE4X3C9,1142818577785,100,100,0,0
5D1cV24htFtymF6RfDM2RYsAaVjaMRdCiexW9PTDtnaruUbc,1512940195745,50,100,50,0
5H1PuLVtuwbnkrHe4bUxVa6LKZQnFoVz2vqMC4aVFRRo7VBL,509589000000,75,0,25,100
5GxsD2DWbd1cxdi6WJrp6wcTHuNYVQU9FmCJmqoxwLGD59i5,19589000000,100,0,0,100
5HNDB1byE4dduSkeFv1AX4GzRg679q2fDU9FF8GWfzUaoQmp,123533139200,100,0,0,100
5G6LvetMxFYrfkKLTFpVEgPVLFdSaXiDuSukhUB4cYPM9Ai8,19848999986,0,100,100,0
5Fk52V3tvCKfw9JQi86cNq1dvGZJjhKbGUAiy9KgipK1xji3,659881590999873,0,75,100,25
5EndkD7vcvXdaoh4CUtjSsjgb4s1gESVPmHiM442T2GphAac,4242678615263,25,100,75,0
5ELDt51DAo6jwEzUJuuJjLt7xrYJ6nh4FrLdLA5CFLMh7Fkq,382880992900,100,75,0,25
5FjFHY7zhyXXzmYF4L2rMgRVYbes33Cq5vjJjk5d8Ud1fbne,17988999867,100,0,0,100
5DFhcTw4CnbkwzVfMGrsP9auARw4sCBA8AmUTvjWDWZeT9Vk,179549000000,50,50,50,50
5GduT5wLJXGwhfrTZohmuzrh6QJVSSqfTQTEjbSNShKdqfHN,417996499972,0,100,100,0
5HBspBWUy17J2oWPP22oTxnQnhVrwpGH2ms7ZAuZBQMt4y1C,50390632500,100,100,0,0
5Ce8vTJEoXKMBEN83bEi8dfQqwxpFfHYybLbDv9CZhhwHm6o,8042686832961,75,75,25,25
5CfmgrTiawWYa2L6arX6fR8Jai9jRLnQw2cF4YHgCqqiLzWx,999589000000,100,100,0,0
5HSnMMHnRyLWQLZBJXe4xoTtxjKfwC69TFyGoMzv7U4kcKUQ,24000000000,0,0,100,100
5G9T7ERpQkPgPSJwJnHWa1czwauAYH43YDFWcpM7ZSFW3XjS,18589000000,100,100,0,0
5CXBtfssixbfgTTrTvSfsBEh6U9uL6cTi7ybLaEMrGk12ZHE,1621880962315,0,100,100,0
5CVWTmRBSJ9NdpgkJMgYkBUvp6GC4fgPfpE65mffqKRhvvfB,102901221433076,0,75,100,25
5GjfWXnByRnRba7NpbGRbReksgaKwdhikzEevauwxKXEBakk,2015629553100,100,100,0,0
5CpEaxhVuLDiZeYie5RGjPzZJDZABYLgCFeibUNaZZV7udk5,2016592068450,0,100,100,0
5Ci3a3phaao3tfsY6fLGKXR4QB6kLWUQ5f7ESSgKoPVHVbBG,916330452126,0,100,100,0
5ExiyqQpkZujvq5eS4kvPTKetDEub7Vketj4SQ4sEu4ZihDR,15543999548,100,100,0,0
5GYaGKUaWGb3kesLiXUSdMEXdWnex1bZgNi331fPap5GzZwn,16289000000,25,100,75,0
5GsXSUtkEubxDTeuMU6xF3b3hQdgANrjKJKwd43Tu932iw5K,210303900000,100,100,0,0
5EkHmVyVbJYhgxkbnH7CurE1cgxAyrR5vgktoYzwvHSk3nnc,10499992600,75,100,25,0
5DAfPWKDyktFEsbZ9PutucCaQVA4Ax55ApRzj4chsXcbgxcU,2214862078433,100,100,0,0
5ChhPJrjx5xVuCEtnN8wdnzKvM1JyhQNUDrnANy6uN87FL9V,14472091600,75,100,25,0
5GZZSP5cVKSHRdYZYUoKsx3TQnh37zkYF1UKn7z1sfKESvQp,18589000000,75,100,25,0
5CX3ijHooPxsz2xkRL647J6NAKf65uu2HUx5sREX4CLVidFM,87925000000,0,100,100,0
5C5Bg4ztMxGSHfSXV9VNwPbaqhVUrUDBktP8LFNwh1f7PUjf,29586297192,75,100,25,0
5E4cBWKS68EioLhvWFPu2n3FCTQUTthrTn5EjpxwQQgMQk4g,538065999952,0,100,100,0
5CmARCBwRQx1FDQX4T62pszp183NxPS8PSQqJRZwS3HzTeKj,3359589898198,100,100,0,0
5F1uyzDYerGQBESnoeXTRCNzds2UXSsXdusZqxLBMpdJdBMn,28589000000,75,75,25,25
5DHnT72GQ6Upx9PLFAMRwDey9ZENraWUgpmSBykiTHF9bD3o,391771299339,50,50,50,50
5FHvzKjKtuqpCEhCce76aicbDhM62N97RUJWgFgRixXqcCYT,10389000000,100,100,0,0
5F6h5UZDYQGQTxuLs4Awigj5qEZfA4jBQUCKpJt5PJQLkNuu,100000000000,0,100,100,0
5H1e86BA7E17BT9dJMBENc9CVeP8t1aWbPg5EKJnG6fFMDBF,28589000000,0,100,100,0
5GKxzxfUeGXPyX5vFjYgbzPyVoGCw9rcmfeZoNume8D9spNL,144189000000,0,100,100,0
5FMvaZ6SfEQ39gJCF4cP8v7fXD6icMb3kFy1UQnKkvxYJbvP,69642075600,25,100,75,0
5HQQ4N6kMHfFHMKyMGuUqDnQYDcR64x9WCXR9uB5anJws8NC,294367227873,0,100,100,0
5DaAcBKkY6RstMhmRsnEVTiMcFWtqbaw7fy5Vx8PZEgbpiUA,51433148709958,100,100,0,0
5Hesxmzd3soosbCcQCg1CLRwEJpZAu9kyCf6MAHS9CjKgnST,931696063970,0,100,100,0
5EFyWiQTdTNqevw9HoP2gugQD1WZmmCeEDHaxWHumSvdgFLu,28589999887,0,100,100,0
5FbMQgQzqPQQ6XwpPebRaDA9xdbmAvb6femJJoptK4HSzn7r,49589000000,25,100,75,0
5HdQsqESAUSiuAiV32TVrg1qLiC9yAqxSWjqsVM3bpRk6vRo,337044380000,0,100,100,0
5DS1coSfbXGKeeogRLvZz4kj4me7FetbcmQWFgcVPd5VTeNs,19157999804,25,25,75,75
5G3onuLwEJ62ESUFCQtQPpfxe7QFsgKTu8u6EN2ncqsaXCi1,14000000000,100,100,0,0
5DZtoLDRwvv9Kt7iugjnsBFMcDaXrbdkHirgYhfpcqgFMQwj,13689000000,100,0,0,100
5CVAgfbEKPQxuwUfhXEMNCnGMdF4UfDYiJdSofVTGfxvj6jP,3298258136088,25,75,75,25
5EvQPqGNcNyWkjN42LvspSFd4L3dzJNbX24ghs9nYSw2tnXk,13589000000,25,75,75,25
5GN5cWwsL5CqQFWsQFcYRgvDJ3U7WrhVahfHuboFoDEyRyb1,17589000000,0,100,100,0
5D7YiWuHAfdiuEhs4MZcVG4rgwT61ZWaGodiYMao213RD1Ef,20000000000,50,50,50,50
5FbnSwohbWEMaLDQRzgo2Fga995sPcGYqZPXN9mXUDJ85CJQ,13389000000,25,50,75,50
5DiDbHZFQr734YLGNCsGMynqkz1gJZmyCr3NKHaRAsjwM9pe,1225490600000,75,25,25,75
5F1sJcofBn7kiM32GHGzK4u8tALiD9BcAj7oBUEgMdTxs4hq,3914300358071,50,50,50,50
5FpjhRqPhyEtBcpRQGAkd3gVR9J59vKtyqDGPw7TkrTMxGRe,3498794748320,0,0,100,100
5DYdXdswnpHnWKECCjwTLwf2RZVuwPb3rpJn4CjANALxZTzi,1772633404654,100,100,0,0
5H6K8UZS58Q92kLLZNDQXiRXjEhq3kLwctAo6TKUzC5tU4sx,4351525918904,100,100,0,0
5FYj9uVGXgW4B4mjsA9416dq8uwaaTnvVnHrGA8yz75WdZc6,304400344000,25,25,75,75
5GUCkGURhERZRvcsemS5iWRyAbKuhwfMhLNKhSip3CZYdcHS,6036684942278,25,0,75,100
5HBfzJcQzLV6uUErqZqXNpCkvco5ZzAE2rbZmHx4YHvTmFyi,17472999825,25,100,75,0
5H6dSkYHhLtmBeNXYJ886PALnWqU17VaWKEzFmiuQ622sdg6,46109000000,75,50,25,50
5FjARL2HX3cgMxtEy73LeG5qiqkK9tF38WutdfetKwtrU6jP,55613599960,25,75,75,25
5FzueQ5gxVvpnKCzCpyjL4mfv9yzZXTyXHDWB8o8qye4eT9u,122389217442970,0,100,100,0
5CPG61NGqGSYoLeYTyAXyEShAJCP8ekTakiCc9izPvxSwMgv,19907500000,50,50,50,50
5CHzcFNKSYWVWpnke6SbqPBnaK3shXSeaMy4rC9dGLSn3Shc,10089000000,50,50,50,50
5GzjGZ5mHdjPPbxvmajVUV1pqPh8Ui7wyRiJ7fwrcMMRkqnV,3318669198906,0,100,100,0
5DWpX5RdYBwstMoMFdtrLhjVDfKhQGbhVACG43wBVjnoC2uT,134141145700,50,50,50,50
5HQp8h67y18XfcbxKZ4CZxyS1sidjuRFnNpeptKaiB4zn92s,499700000000,25,75,75,25
5FBh8vctytNFqfPK4141dLK6HSUViLZkJtMvuugEToGXM4tW,681981930855,0,25,100,75
5ECaTZLHTcqNKZRo4nVkzHdcaGbGrhB9f1Gb3crch1hmatNA,12293462788,0,100,100,0
5D7J8T8ioKiJFb3sigLU1pFbh2sF7Gx48ZRhjkWpkhEMCXE8,10075193230486,100,100,0,0
5Gs2XYMtt9XGW6sesbzmZ54Jfhf4kARkpnFTpBGGEBJAcANZ,52032999850,0,100,100,0
5GxmGsRoQMQ2YuYqu9ad54Wb32GtCDPRDQcCwoo1yXLZ7esq,50589000000,0,100,100,0
5EHYwtQfbxdiae7D6pcs7gdV49VEczoE6thiMnAiVB32xoPX,50589000000,0,100,100,0
5EAMP7n4JywL3vKNMHNCTxR5WbTCFXP4yC2iM33F9axfQWQL,50589000000,0,100,100,0
5EAZVSAwMicAgpkGDESU7cyoUiNvr3d6H4wArr6jeZZtc85N,50589000000,0,100,100,0
5CXms3ry8Jd9dTjaJtL99hEk1Nf7U9in9KZzfamcrxCHqqAm,162500930200,0,100,100,0
5Gsc4zPR8PD4r1bjr89P8jVTPrBYdvyFdziDjFCv7F2295bV,1501646774800,100,100,0,0
5GeWNKBHD7np4GfZxaTpuyAoaz2mZkbzzbbq1K4LxbfYPFCk,13549000000,100,0,0,100
5CZttKLKVJ3aM5SkyhmM9PJdvno1Je7VFALR8Uz8iPFJciGc,41606345070793,25,50,75,50
5GuniyZcTezzup7vekraukvvFM6EU5qJrRXkYHyxMjXXp7YC,14187000000,0,100,100,0
5DNs59xhUm1Gqdh2js4MK5buYh1FD4PRR8gz8P5MSjDJrGs2,13536033290264,100,100,0,0
5GDYnXKJoMZnv7hHNsGRPQ1ytG2jSHwcL1PDZrh1qnPdeKtv,8703590299846,100,100,0,0
5Eev14rudA9nyv1RH1btq4jW9wZ27C6igkSxzbo9g3zu52Tt,3728456814284,25,75,75,25
5Cwdsdykac3b7Ehb95gC6aroDebVKgtjuZPqo1fQPJkhXX18,13972407361,75,100,25,0
5CJFLJ4ur6o79adz5byEPoGdCPZAD8Lc6Uex8ZuxucabCHmD,13140999936,75,100,25,0
5FKbNBzYRFicZzz1eNatoyDgaFp6wVgX7mGLGqJd7EHspkQJ,28893585100,50,50,50,50
5EhzbrLETZQLSX7uqZ8dyZyCs4TvhH2YuTDJNogxybgUY5Zh,43044500400,100,100,0,0
5GTT5SUYD9Drh4ZJGSR3ZJXeUosxA3KQyPuPzRigPqHpWUfR,4998589000000,100,100,0,0
5HSs9qjqEGeCqGLUkJduCbwDQN66uQ6JdqpX9AgQZJMUMpUi,520617123000,25,100,75,0
5Gh2apkyHbzsob78yjpLreyjXAiTKb8tb1Ze9DihNZXeta6n,52096999900,0,100,100,0
5GNuvgBzxq6o88GTJ2Ff7oWK6F5x8BY9RULJ1ydWmAuqMDyQ,19620200015,0,50,100,50
5HYy89aXAiRZsDoviPJpTnVwzm2Tdxh1pZqGv2gjEuCLNaBT,359623000000,100,100,0,0
5F9W6dgSVwg68N7YCv4iVdMV5uwaP4keFDd5CQhxCKRBg3UJ,11466999944,100,100,0,0
5EfFsghaQfv4oKSak1iFkUCpGjBYiHDYc957nPQtMgAZcmGH,49589000000,0,100,100,0
5DqtPCKWETKxGGZGHBBA9EHNkBy86N1UVNVkVYMirnD3tsxa,1929263049758,100,0,0,100
5DANPJvT1SWo2hpZuAUFuKxsrWLrzCBbv1pKjeFtdco8jamK,1306237822100,75,100,25,0
5HYYNRsLBd4BnAU3NkBR21gfv87YoLtowEAm8iR641hrrGhU,13549000000,0,100,100,0
5EZNLApLEfFyiBp76NQU5uY92ZVa3v8Ww55BqXhKh7ZmAQHK,599000000000,0,0,100,100
5Dvze962jrcsv1NJwVPPoLeNgTtXf8ALBmWKX9aBo2X8Pmeb,800722446573323,75,100,25,0
5FngHEZuv5qqMzgv9Djv6Kap2JUSfFEcsVfpuUw8rhJ75ZeT,13589000000,0,100,100,0
5EnRUBBUpjSk6vFDQHSE9pbzQtgFcsUcmWYGGjsWYn3A6aVA,13589000000,75,75,25,25
5Cqq3fKtHpJY7vCdArddGG7TMSxidRLon1Qw82r8tkGQiiYi,49500000000,50,100,50,0
5C5ca8ThxMKWXiTxWBPC5iPep5WTMm6aHib7QVSBjJtCJKmt,1389814660301,100,100,0,0
5HVwmxd7fA8yUjQD5LC5fUnjNVziAq96yb8hEPS7QbnqxzSw,3760498981000,0,75,100,25
5HBDweg1f8gxmvV7iu1Py5Ho6WtsMyL2FTug38ZCCmEdx1Nm,13371000000,0,0,100,100
5DnxZ991c6U23Dg2mbaEsMiUHLoCeeFh2Rpw3M1PA5MhGcuB,927549000000,0,25,100,75
5Ge1yvh9kEWHDhTBsSJqQiL54K1bRJ8vByzDJaU6P5atsEHu,417769873472,25,75,75,25
5CS4YcRFvKV4XRDYp9vcpz94eP7LvDJ2osF5FKuBZuFRQ11P,30177300000,0,100,100,0
5GsK51ADLQuJNJWb8haFH1YhdFXpJwAhMhQviV4tShRQVp9M,19089000000,0,0,100,100
5FTikscdcC8yB97mBzJe7Wc8cjw8ZcXBna85EffiZeyjoBr8,3544825421700,0,0,100,100
5H1q1YV6xdLF4ioZQUCVzeNB86Sq8sZf9aXwuuLmJM7etrPT,1963875852899,0,100,100,0
5EMGCgrmnGttXpEJ5xCbizP9CG6urcBtcbqFQVsgNLVPEzcT,600000000000,25,100,75,0
5HTH8oFCGptJa4xvdHQWGvV1Bi3V8MEUXTSjHztFnmnVxtoy,10687999972,25,100,75,0
5EpmzqTnhbFNtqNi71wRXTeNJiBjjJf5KSdkNbAiA955Vt9T,14813460686,0,100,100,0
5Dr8a7CPYm12dBqZjbByj1kAMBVHS6vGzd3DRLQvFhgkZLQ5,24919000000,0,100,100,0
5GHK859dWTXcPRwb5D1pN3bVRxQKpBXwfwkika2AyNXNvN9X,1017163240000,0,0,100,100
5EWg3Y3qUa6Xvr4obgnyGjCyP6vGDUTsfKBBfNKg89nU1FAq,13390659180553,100,100,0,0
5HTcaNKcSnj4UHBjDBExPpFaMx6Vicsr3U2osRrTjoHcJ3KR,15253600286,50,100,50,0
5CgJTZCKkUG7MaZeh6rZr86ibTtMjKZtH4pZKZWgVVjPrXr3,19843999986,25,25,75,75
5Evj8eGG4PwWetPcW48uddxjjrA2RSqMQCrQ2gXER36HdBtu,446101694800,25,100,75,0
5DqGh1S8Bxc3ZBrVT5i6mufAfBB7JSNCa2WguoFA4hE3GPeJ,737689755546,100,100,0,0
5CHRhvSn5QuMXJthssS9m1Mh49U8SHPmdosLXxMg6hsF5VZT,3153788462463,0,100,100,0
5CtHuivDV8TmVNKfehTxPNvxS2odVPE33AqG61zNeZL3T34U,26429932167,100,100,0,0
5EkU2oqr8e5Z7pA9ZbNSyodFwYq8Hb5RpurdCVeJLgdSXYWt,18419399900,100,100,0,0
5E7AFVDgugrmq56DfYnggw5MFm8bVG5Sjr9mKj329Pc6Jjge,11800000000,75,75,25,25
5Fv8uZxAWzporunkWTwdpNp9j4ttoman2X8JQc5SCC4ZntaR,11254600024,75,100,25,0
5D2EeJx4BUzXHHJ2YfyYPYwer45sDQAybGdawwbvpr4xGoHL,800000000000,25,100,75,0
5FTXUvx9FLMuYVLMEXUc2Atep7qreZLrCJwjqS4UtkzCEsKb,833800063566,0,100,100,0
5GjXdg1XvzRRh5Xax8a31MoA2JP8cdvs52SkK6BN1FbarVQy,575823192300,0,100,100,0
5HBdVHVuJRfV5FzmWG8L5Qgp9aj46gawcPkz1mp4srQqYsmW,1239434398410,0,0,100,100
5FnHodMpXXwvLW4qQeDc7p2DxJEYLrPMrysJPm6JNkhnAwh4,3035920825656,100,100,0,0
5HA7zkhRdfqupUh1qUPh2c6eRkbwPZ1ri6k7chqXsGPT9BoE,10017577190263,100,0,0,100
5D7Ttjf7cVrUbFPAekGVebKcKADcGNH1YpdRdZJRF5GjvrZh,371458599986,0,100,100,0
5Dco7TzEwpvsUPKTRPyeWHPERvsmW2vHj5HL3ayTm6LNPmUk,19318999952,100,0,0,100
5GucLU5GDedU2wNtGbVywP1DF4RiEkWNUGhpXrAdRE9xDysR,19120999957,100,0,0,100
5Hb11P2u2SRwSme4wkBMKjjYaisHLQpQKx7PRKp7a8hAhucq,19195999931,100,0,0,100
5CS9xBHTizmG3fMAk774iEJBicjvTTeRDv4JQ4ZuV3uGRxGa,30000000000,100,0,0,100
5CwGS3GHjdjgTjebXwFeAVe7Xhq8aonwmiNyWPDLazyXqBGf,3269637353800,100,100,0,0
